1	1
2	1.5
3	1.833333333333333
4	2.083333333333333
5	2.283333333333333
6	2.45
7	2.592857142857143
8	2.717857142857143
9	2.828968253968254
10	2.928968253968254
11	3.019877344877345
12	3.103210678210678
13	3.180133755133755
14	3.251562326562327
15	3.318228993228994
16	3.380728993228994
17	3.439552522640758
18	3.495108078196314
19	3.547739657143682
20	3.597739657143682
21	3.645358704762729
22	3.690813250217275
23	3.73429151108684
24	3.775958177753507
25	3.815958177753507
26	3.854419716215045
27	3.891456753252082
28	3.927171038966368
29	3.961653797587057
30	3.994987130920391
31	4.02724519543652
32	4.05849519543652
33	4.08879822573955
34	4.118209990445433
35	4.146781419016861
36	4.174559196794639
37	4.201586223821666
38	4.22790201329535
39	4.253543038936376
40	4.278543038936376
41	4.302933282838815
42	4.326742806648339
43	4.349998620601827
44	4.3727258933291
45	4.394948115551322
46	4.416687245986104
47	4.437963841730785
48	4.458797175064118
49	4.479205338329423
50	4.499205338329423
51	4.518813181466678
52	4.538043950697447
53	4.556911875225749
54	4.575430393744267
55	4.593612211926086
56	4.611469354783229
57	4.629013214432351
58	4.646254593742697
59	4.66320374628507
60	4.679870412951736
61	4.696263855574687
62	4.712392887832752
63	4.728265903705767
64	4.743890903705767
65	4.759275519090383
66	4.774427034241898
67	4.789352407376227
68	4.804058289729168
69	4.818551043352357
70	4.832836757638071
71	4.846921264680325
72	4.860810153569214
73	4.8745087837062
74	4.888022297219713
75	4.901355630553047
76	4.914513525289889
77	4.927500538276902
78	4.940321051097415
79	4.952979278945516
80	4.965479278945517
81	4.977824957957862
82	4.990020079909081
83	5.002068272680166
84	5.013973034584928
85	5.025737740467281
86	5.037365647444025
87	5.048859900317588
88	5.060223536681224
89	5.071459491737405
90	5.082570602848516
91	5.093559613837527
92	5.104429179054918
93	5.115181867226961
94	5.125820165099301
95	5.136346480888775
96	5.146763147555442
97	5.157072425905957
98	5.16727650753861
99	5.177377517639621
100	5.187377517639621
101	5.197278507738631
102	5.207082429307258
103	5.216791167171336
104	5.226406551786721
105	5.235930361310531
106	5.245364323574681
107	5.254710117967204
108	5.263969377226464
109	5.273143689153069
110	5.282234598243978
111	5.291243607252987
112	5.300172178681558
113	5.309021736203682
114	5.317793666028244
115	5.326489318202158
116	5.33511000785733
117	5.343657016404339
118	5.352131592675526
119	5.360534954020063
120	5.368868287353397
121	5.377132750163314
122	5.385329471474789
123	5.393459552775602
124	5.401524068904634
125	5.409524068904634
126	5.417460576841142
127	5.425334592589174
128	5.433147092589174
129	5.44089903057367
130	5.448591338265977
131	5.456224926052237
132	5.463800683627995
133	5.471319480620476
134	5.47878216718764
135	5.486189574595048
136	5.493542515771519
137	5.500841785844512
138	5.508088162656105
139	5.515282407260422
140	5.522425264403279
141	5.529517462984839
142	5.536559716505966
143	5.543552723498973
144	5.550497167943417
145	5.557393719667555
146	5.564243034736048
147	5.571045755824484
148	5.577802512581241
149	5.584513921977214
150	5.591180588643881
151	5.597803105200172
152	5.604382052568593
153	5.610918000281012
154	5.617411506774518
155	5.623863119677744
156	5.630273376088001
157	5.636642802839593
158	5.642971916763644
159	5.649261224939744
160	5.655511224939744
161	5.661722405063967
162	5.66789524457014
163	5.674030213895294
164	5.680127774870903
165	5.686188380931509
166	5.692212477317051
167	5.698200501269147
168	5.704152882221528
169	5.710070041984842
170	5.715952394926019
